mgtNo|^ivstgGb|^ivstgSpotNm|^adres|^xcnts|^ydnts|^ivstgOdr|^ivstgBgnde|^ivstgEndde|^pm10Val|^pm25Val|^no2Val|^so2Val|^coVal|^o3Val|^pbVal|^bzVal|^hclVal|^hgVal|^niVal|^cr6Val|^cdVal|^asVal|^hchoVal|^vcVal|^dioxinVal|^beVal|^ebVal|^c6h14Val|^c6h12Val|^deVal|^cfVal|^tceVal|^ctVal|^hcnVal|^gmenoPm1024hr|^gmenoPm10Year|^gmenoPm2524hr|^gmenoPm25Year|^gmenoNo21hr|^gmenoNo224hr|^gmenoNo2Year|^umenoPm1024hr|^umenoPm10Year|^umenoPm2524hr|^umenoPm25Year|^umenoSo21hr|^umenoSo224hr|^umenoSo2Year|^umenoNo21hr|^umenoNo224hr|^umenoNo2Year|^umenoCo1hr|^umenoCo8hr|^envrnGrad
DG2006E010|^IV02|^남송1리독립가옥1|^남송1리독립가옥1|^|^|^2028|^2028|^2028|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^37.3|^|^|^|^|^|^|^|^0.014|^|^|^|^
DG2006E010|^IV02|^남송1리독립가옥2|^남송1리독립가옥2|^|^|^0차|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^54.5|^42.5|^|^|^0.072|^0.016|^0.013|^|^|^|^|^|^|^|^|^|^|^|^|^
DG2006E010|^IV02|^남송1리독립가옥2|^남송1리독립가옥2|^|^|^2009|^2009|^2009|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^37.1|^|^|^|^|^|^|^|^0.0125|^|^|^|^
DG2006E010|^IV02|^남송1리독립가옥2|^남송1리독립가옥2|^|^|^2013|^2013|^2013|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^37.1|^|^|^|^|^|^|^|^0.0126|^|^|^|^
DG2006E010|^IV02|^남송1리독립가옥2|^남송1리독립가옥2|^|^|^2018|^2018|^2018|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^37.1|^|^|^|^|^|^|^|^0.0127|^|^|^|^
DG2006E010|^IV02|^남송1리독립가옥2|^남송1리독립가옥2|^|^|^2023|^2023|^2023|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^37.1|^|^|^|^|^|^|^|^0.0127|^|^|^|^
DG2006E010|^IV02|^남송1리독립가옥2|^남송1리독립가옥2|^|^|^2028|^2028|^2028|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^37.2|^|^|^|^|^|^|^|^0.0128|^|^|^|^
DG2006E010|^IV02|^남송2리독립가옥|^남송2리독립가옥|^|^|^0차|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^73.2|^50.4|^|^|^0.085|^0.024|^0.017|^|^|^|^|^|^|^|^|^|^|^|^|^
DG2006E010|^IV02|^남송2리독립가옥|^남송2리독립가옥|^|^|^2009|^2009|^2009|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^41.2|^|^|^|^|^|^|^|^0.0169|^|^|^|^
DG2006E010|^IV02|^남송2리독립가옥|^남송2리독립가옥|^|^|^2013|^2013|^2013|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^41.3|^|^|^|^|^|^|^|^0.017|^|^|^|^
DG2006E010|^IV02|^남송2리독립가옥|^남송2리독립가옥|^|^|^2018|^2018|^2018|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^41.3|^|^|^|^|^|^|^|^0.0173|^|^|^|^
DG2006E010|^IV02|^남송2리독립가옥|^남송2리독립가옥|^|^|^2023|^2023|^2023|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^41.3|^|^|^|^|^|^|^|^0.0173|^|^|^|^
DG2006E010|^IV02|^남송2리독립가옥|^남송2리독립가옥|^|^|^2028|^2028|^2028|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^41.3|^|^|^|^|^|^|^|^0.0175|^|^|^|^
DG2006E010|^IV02|^남송리우사|^남송리우사|^|^|^0차|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^76.9|^52.5|^|^|^0.084|^0.023|^0.016|^|^|^|^|^|^|^|^|^|^|^|^|^
DG2006E010|^IV02|^남송리우사|^남송리우사|^|^|^2009|^2009|^2009|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^44.2|^|^|^|^|^|^|^|^0.0154|^|^|^|^
DG2006E010|^IV02|^남송리우사|^남송리우사|^|^|^2013|^2013|^2013|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^44.2|^|^|^|^|^|^|^|^0.0156|^|^|^|^
DG2006E010|^IV02|^남송리우사|^남송리우사|^|^|^2018|^2018|^2018|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^44.2|^|^|^|^|^|^|^|^0.0158|^|^|^|^
DG2006E010|^IV02|^남송리우사|^남송리우사|^|^|^2023|^2023|^2023|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^44.2|^|^|^|^|^|^|^|^0.0158|^|^|^|^
DG2006E010|^IV02|^남송리우사|^남송리우사|^|^|^2028|^2028|^2028|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^44.3|^|^|^|^|^|^|^|^0.0159|^|^|^|^
DG2006E010|^IV02|^너구마을|^너구마을|^|^|^0차|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^52.3|^43|^|^|^0.036|^0.017|^0.015|^|^|^|^|^|^|^|^|^|^|^|^|^
DG2006E010|^IV02|^너구마을|^너구마을|^|^|^2009|^2009|^2009|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^41.1|^|^|^|^|^|^|^|^0.0149|^|^|^|^
DG2006E010|^IV02|^너구마을|^너구마을|^|^|^2013|^2013|^2013|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^41.1|^|^|^|^|^|^|^|^0.0149|^|^|^|^
DG2006E010|^IV02|^너구마을|^너구마을|^|^|^2018|^2018|^2018|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^41.1|^|^|^|^|^|^|^|^0.015|^|^|^|^
DG2006E010|^IV02|^너구마을|^너구마을|^|^|^2023|^2023|^2023|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^41.1|^|^|^|^|^|^|^|^0.015|^|^|^|^
DG2006E010|^IV02|^너구마을|^너구마을|^|^|^2028|^2028|^2028|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^41.1|^|^|^|^|^|^|^|^0.0151|^|^|^|^
DG2006E010|^IV02|^동곡마을|^동곡마을|^|^|^0차|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^69.9|^48.1|^|^|^0.087|^0.023|^0.016|^|^|^|^|^|^|^|^|^|^|^|^|^
DG2006E010|^IV02|^동곡마을|^동곡마을|^|^|^2009|^2009|^2009|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^41.2|^|^|^|^|^|^|^|^0.0165|^|^|^|^
DG2006E010|^IV02|^동곡마을|^동곡마을|^|^|^2013|^2013|^2013|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^41.2|^|^|^|^|^|^|^|^0.0167|^|^|^|^
DG2006E010|^IV02|^동곡마을|^동곡마을|^|^|^2018|^2018|^2018|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^41.2|^|^|^|^|^|^|^|^0.0169|^|^|^|^
DG2006E010|^IV02|^동곡마을|^동곡마을|^|^|^2023|^2023|^2023|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^41.3|^|^|^|^|^|^|^|^0.0169|^|^|^|^
DG2006E010|^IV02|^동곡마을|^동곡마을|^|^|^2028|^2028|^2028|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^41.3|^|^|^|^|^|^|^|^0.017|^|^|^|^
DG2006E010|^IV02|^마장마을|^마장마을|^|^|^0차|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^58.2|^43.2|^|^|^0.046|^0.021|^0.023|^|^|^|^|^|^|^|^|^|^|^|^|^
DG2006E010|^IV02|^마장마을|^마장마을|^|^|^2009|^2009|^2009|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^41.1|^|^|^|^|^|^|^|^0.0158|^|^|^|^
DG2006E010|^IV02|^마장마을|^마장마을|^|^|^2013|^2013|^2013|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^41.1|^|^|^|^|^|^|^|^0.0159|^|^|^|^
DG2006E010|^IV02|^마장마을|^마장마을|^|^|^2018|^2018|^2018|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^41.1|^|^|^|^|^|^|^|^0.016|^|^|^|^
DG2006E010|^IV02|^마장마을|^마장마을|^|^|^2023|^2023|^2023|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^41.1|^|^|^|^|^|^|^|^0.016|^|^|^|^
DG2006E010|^IV02|^마장마을|^마장마을|^|^|^2028|^2028|^2028|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^41.1|^|^|^|^|^|^|^|^0.016|^|^|^|^
DG2006E010|^IV02|^무룡농장|^무룡농장|^|^|^0차|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^55.9|^43.9|^|^|^0.071|^0.017|^0.013|^|^|^|^|^|^|^|^|^|^|^|^|^
DG2006E010|^IV02|^무룡농장|^무룡농장|^|^|^2009|^2009|^2009|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^37.2|^|^|^|^|^|^|^|^0.0129|^|^|^|^
DG2006E010|^IV02|^무룡농장|^무룡농장|^|^|^2013|^2013|^2013|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^37.2|^|^|^|^|^|^|^|^0.013|^|^|^|^
DG2006E010|^IV02|^무룡농장|^무룡농장|^|^|^2018|^2018|^2018|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^37.2|^|^|^|^|^|^|^|^0.0131|^|^|^|^
DG2006E010|^IV02|^무룡농장|^무룡농장|^|^|^2023|^2023|^2023|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^37.2|^|^|^|^|^|^|^|^0.0132|^|^|^|^
DG2006E010|^IV02|^무룡농장|^무룡농장|^|^|^2028|^2028|^2028|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^37.2|^|^|^|^|^|^|^|^0.0132|^|^|^|^
DG2006E010|^IV02|^불미골마을|^불미골마을|^|^|^0차|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^53.3|^42.2|^|^|^0.072|^0.019|^0.016|^|^|^|^|^|^|^|^|^|^|^|^|^
DG2006E010|^IV02|^불미골마을|^불미골마을|^|^|^2009|^2009|^2009|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^41.1|^|^|^|^|^|^|^|^0.0159|^|^|^|^
DG2006E010|^IV02|^불미골마을|^불미골마을|^|^|^2013|^2013|^2013|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^41.1|^|^|^|^|^|^|^|^0.016|^|^|^|^
DG2006E010|^IV02|^불미골마을|^불미골마을|^|^|^2018|^2018|^2018|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^41.1|^|^|^|^|^|^|^|^0.0161|^|^|^|^
DG2006E010|^IV02|^불미골마을|^불미골마을|^|^|^2023|^2023|^2023|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^41.1|^|^|^|^|^|^|^|^0.0161|^|^|^|^
DG2006E010|^IV02|^불미골마을|^불미골마을|^|^|^2028|^2028|^2028|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^41.1|^|^|^|^|^|^|^|^0.0161|^|^|^|^
DG2006E010|^IV02|^새터마을|^새터마을|^|^|^0차|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^66.1|^46.9|^|^|^0.072|^0.02|^0.014|^|^|^|^|^|^|^|^|^|^|^|^|^
DG2006E010|^IV02|^새터마을|^새터마을|^|^|^2009|^2009|^2009|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^37.1|^|^|^|^|^|^|^|^0.0124|^|^|^|^
DG2006E010|^IV02|^새터마을|^새터마을|^|^|^2013|^2013|^2013|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^37.1|^|^|^|^|^|^|^|^0.0125|^|^|^|^
DG2006E010|^IV02|^새터마을|^새터마을|^|^|^2018|^2018|^2018|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^37.1|^|^|^|^|^|^|^|^0.0126|^|^|^|^
DG2006E010|^IV02|^새터마을|^새터마을|^|^|^2023|^2023|^2023|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^37.1|^|^|^|^|^|^|^|^0.0126|^|^|^|^
DG2006E010|^IV02|^새터마을|^새터마을|^|^|^2028|^2028|^2028|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^37.1|^|^|^|^|^|^|^|^0.0127|^|^|^|^
DG2006E010|^IV02|^성곡농장|^성곡농장|^|^|^0차|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^71.4|^44.8|^|^|^0.073|^0.025|^0.016|^|^|^|^|^|^|^|^|^|^|^|^|^
DG2006E010|^IV02|^성곡농장|^성곡농장|^|^|^2009|^2009|^2009|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^41.1|^|^|^|^|^|^|^|^0.0159|^|^|^|^
DG2006E010|^IV02|^성곡농장|^성곡농장|^|^|^2013|^2013|^2013|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^41.1|^|^|^|^|^|^|^|^0.016|^|^|^|^
DG2006E010|^IV02|^성곡농장|^성곡농장|^|^|^2018|^2018|^2018|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^41.1|^|^|^|^|^|^|^|^0.0161|^|^|^|^
DG2006E010|^IV02|^성곡농장|^성곡농장|^|^|^2023|^2023|^2023|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^41.1|^|^|^|^|^|^|^|^0.0161|^|^|^|^
DG2006E010|^IV02|^성곡농장|^성곡농장|^|^|^2028|^2028|^2028|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^41.1|^|^|^|^|^|^|^|^0.0161|^|^|^|^
DG2006E010|^IV02|^성곡리독립가옥1|^성곡리독립가옥1|^|^|^0차|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^59.5|^45.4|^|^|^0.07|^0.021|^0.016|^|^|^|^|^|^|^|^|^|^|^|^|^
DG2006E010|^IV02|^성곡리독립가옥1|^성곡리독립가옥1|^|^|^2009|^2009|^2009|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^41.1|^|^|^|^|^|^|^|^0.0165|^|^|^|^
DG2006E010|^IV02|^성곡리독립가옥1|^성곡리독립가옥1|^|^|^2013|^2013|^2013|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^41.1|^|^|^|^|^|^|^|^0.0166|^|^|^|^
DG2006E010|^IV02|^성곡리독립가옥1|^성곡리독립가옥1|^|^|^2018|^2018|^2018|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^41.1|^|^|^|^|^|^|^|^0.0167|^|^|^|^
DG2006E010|^IV02|^성곡리독립가옥1|^성곡리독립가옥1|^|^|^2023|^2023|^2023|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^41.1|^|^|^|^|^|^|^|^0.0167|^|^|^|^
DG2006E010|^IV02|^성곡리독립가옥1|^성곡리독립가옥1|^|^|^2028|^2028|^2028|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^41.2|^|^|^|^|^|^|^|^0.0168|^|^|^|^
DG2006E010|^IV02|^성곡리독립가옥2|^성곡리독립가옥2|^|^|^0차|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^80.2|^49.8|^|^|^0.092|^0.028|^0.018|^|^|^|^|^|^|^|^|^|^|^|^|^
DG2006E010|^IV02|^성곡리독립가옥2|^성곡리독립가옥2|^|^|^2009|^2009|^2009|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^41.2|^|^|^|^|^|^|^|^0.0167|^|^|^|^
DG2006E010|^IV02|^성곡리독립가옥2|^성곡리독립가옥2|^|^|^2013|^2013|^2013|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^41.2|^|^|^|^|^|^|^|^0.0169|^|^|^|^
DG2006E010|^IV02|^성곡리독립가옥2|^성곡리독립가옥2|^|^|^2018|^2018|^2018|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^41.2|^|^|^|^|^|^|^|^0.017|^|^|^|^
DG2006E010|^IV02|^성곡리독립가옥2|^성곡리독립가옥2|^|^|^2023|^2023|^2023|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^41.2|^|^|^|^|^|^|^|^0.017|^|^|^|^
DG2006E010|^IV02|^성곡리독립가옥2|^성곡리독립가옥2|^|^|^2028|^2028|^2028|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^41.2|^|^|^|^|^|^|^|^0.0171|^|^|^|^
DG2006E010|^IV02|^성곡마을|^성곡마을|^|^|^0차|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^85.5|^55.5|^|^|^0.113|^0.029|^0.02|^|^|^|^|^|^|^|^|^|^|^|^|^
DG2006E010|^IV02|^성곡마을|^성곡마을|^|^|^2009|^2009|^2009|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^41.3|^|^|^|^|^|^|^|^0.018|^|^|^|^
DG2006E010|^IV02|^성곡마을|^성곡마을|^|^|^2013|^2013|^2013|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^41.3|^|^|^|^|^|^|^|^0.0182|^|^|^|^
DG2006E010|^IV02|^성곡마을|^성곡마을|^|^|^2018|^2018|^2018|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^41.3|^|^|^|^|^|^|^|^0.0184|^|^|^|^
DG2006E010|^IV02|^성곡마을|^성곡마을|^|^|^2023|^2023|^2023|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^41.3|^|^|^|^|^|^|^|^0.0185|^|^|^|^
DG2006E010|^IV02|^성곡마을|^성곡마을|^|^|^2028|^2028|^2028|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^41.3|^|^|^|^|^|^|^|^0.0186|^|^|^|^
DG2006E010|^IV02|^성하리마을|^성하리마을|^|^|^0차|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^62.6|^44.8|^|^|^0.051|^0.022|^0.016|^|^|^|^|^|^|^|^|^|^|^|^|^
DG2006E010|^IV02|^성하리마을|^성하리마을|^|^|^2009|^2009|^2009|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^41.1|^|^|^|^|^|^|^|^0.016|^|^|^|^
DG2006E010|^IV02|^성하리마을|^성하리마을|^|^|^2013|^2013|^2013|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^41.1|^|^|^|^|^|^|^|^0.0161|^|^|^|^
DG2006E010|^IV02|^성하리마을|^성하리마을|^|^|^2018|^2018|^2018|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^41.1|^|^|^|^|^|^|^|^0.0162|^|^|^|^
DG2006E010|^IV02|^성하리마을|^성하리마을|^|^|^2023|^2023|^2023|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^41.1|^|^|^|^|^|^|^|^0.0162|^|^|^|^
DG2006E010|^IV02|^성하리마을|^성하리마을|^|^|^2028|^2028|^2028|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^41.1|^|^|^|^|^|^|^|^0.0162|^|^|^|^
DG2006E010|^IV02|^소한리마을1|^소한리마을1|^|^|^0차|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^61.1|^48.7|^|^|^0.094|^0.02|^0.016|^|^|^|^|^|^|^|^|^|^|^|^|^
DG2006E010|^IV02|^소한리마을1|^소한리마을1|^|^|^2009|^2009|^2009|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^42.2|^|^|^|^|^|^|^|^0.0168|^|^|^|^
DG2006E010|^IV02|^소한리마을1|^소한리마을1|^|^|^2013|^2013|^2013|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^42.3|^|^|^|^|^|^|^|^0.0169|^|^|^|^
DG2006E010|^IV02|^소한리마을1|^소한리마을1|^|^|^2018|^2018|^2018|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^42.3|^|^|^|^|^|^|^|^0.0172|^|^|^|^
DG2006E010|^IV02|^소한리마을1|^소한리마을1|^|^|^2023|^2023|^2023|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^42.3|^|^|^|^|^|^|^|^0.0172|^|^|^|^
DG2006E010|^IV02|^소한리마을1|^소한리마을1|^|^|^2028|^2028|^2028|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^42.3|^|^|^|^|^|^|^|^0.0173|^|^|^|^
DG2006E010|^IV02|^소한리마을2|^소한리마을2|^|^|^0차|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^61.8|^48.9|^|^|^0.101|^0.02|^0.016|^|^|^|^|^|^|^|^|^|^|^|^|^
DG2006E010|^IV02|^소한리마을2|^소한리마을2|^|^|^2009|^2009|^2009|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^42.3|^|^|^|^|^|^|^|^0.0169|^|^|^|^
DG2006E010|^IV02|^소한리마을2|^소한리마을2|^|^|^2013|^2013|^2013|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^|^42.3|^|^|^|^|^|^|^|^0.0171|^|^|^|^
